name,type,start_time,duration,"mosi","miso"
"SPI","disable",3.89066387,2.00000022e-09,,
"SPI","enable",3.89084094,2.00000022e-09,,
"SPI","result",3.89084985,7.5e-06,0x00,0x00
"SPI","result",3.89085785,7.5e-06,0x00,0x00
"SPI","disable",3.89086739,2.00000022e-09,,
"SPI","enable",3.8909184,2.00000022e-09,,
"SPI","result",3.8909195,7.502e-06,0x00,0x4A
"SPI","result",3.8909275,7.502e-06,0x00,0xAA
"SPI","disable",3.89093703,1.99999931e-09,,
"SPI","enable",3.89112617,2.00000022e-09,,
"SPI","result",3.89113509,7.5e-06,0x00,0x80
"SPI","result",3.89114309,7.502e-06,0x00,0x00
"SPI","disable",3.89115262,1.99999931e-09,,
"SPI","enable",3.89120363,2.00000022e-09,,
"SPI","result",3.89120473,7.5e-06,0x00,0x0A
"SPI","result",3.89121273,7.5e-06,0x00,0xAC
"SPI","disable",3.89122227,1.99999977e-09,,
"SPI","enable",3.89138556,2.00000022e-09,,
"SPI","result",3.89139448,7.5e-06,0x00,0x00
"SPI","result",3.89140248,7.5e-06,0x00,0x00
"SPI","disable",3.89141201,2.00000022e-09,,
"SPI","enable",3.89146248,2.00000022e-09,,
"SPI","result",3.89146358,7.502e-06,0x00,0x0A
"SPI","result",3.89147158,7.502e-06,0x00,0xAB
"SPI","disable",3.89148112,1.99999977e-09,,
"SPI","enable",3.89164751,2.00000022e-09,,
"SPI","result",3.89165643,7.5e-06,0x00,0x80
"SPI","result",3.89166443,7.5e-06,0x00,0x00
"SPI","disable",3.89167396,2.00000022e-09,,
"SPI","enable",3.89172443,2.00000022e-09,,
"SPI","result",3.89172554,7.5e-06,0x00,0x0A
"SPI","result",3.89173354,7.5e-06,0x00,0xAA
"SPI","disable",3.89174307,1.99999977e-09,,
"SPI","enable",3.89191903,1.99999977e-09,,
"SPI","result",3.89192794,7.5e-06,0x00,0x00
"SPI","result",3.89193594,7.502e-06,0x00,0x00
"SPI","disable",3.89194939,2.00000022e-09,,
"SPI","enable",3.89200035,1.99999977e-09,,
"SPI","result",3.89200145,7.5e-06,0x00,0x4A
"SPI","result",3.89200945,7.5e-06,0x00,0xAB
"SPI","disable",3.89201898,2.00000022e-09,,
"SPI","enable",3.89218609,2.00000022e-09,,
"SPI","result",3.892195,7.5e-06,0x00,0x00
"SPI","result",3.892203,7.5e-06,0x00,0x00
"SPI","disable",3.89221254,2.00000022e-09,,
"SPI","enable",3.89226346,1.99999977e-09,,
"SPI","result",3.89226456,7.5e-06,0x00,0x4A
"SPI","result",3.89227256,7.502e-06,0x00,0xAB
"SPI","disable",3.8922821,1.99999977e-09,,
"SPI","enable",3.89244461,2.00000022e-09,,
"SPI","result",3.89245353,7.5e-06,0x00,0x00
"SPI","result",3.89246153,7.5e-06,0x00,0x00
"SPI","disable",3.89247106,2.00000022e-09,,
"SPI","enable",3.89252145,1.99999977e-09,,
"SPI","result",3.89252255,7.5e-06,0x00,0x4A
"SPI","result",3.89253055,7.5e-06,0x00,0xAB
"SPI","disable",3.89254009,2.00000022e-09,,
"SPI","enable",3.89270654,2.00000022e-09,,
"SPI","result",3.89271545,7.5e-06,0x00,0x00
"SPI","result",3.89272345,7.5e-06,0x00,0x00
"SPI","disable",3.89273299,2.00000022e-09,,
"SPI","enable",3.89278355,2.00000022e-09,,
"SPI","result",3.89278465,7.502e-06,0x00,0x4A
"SPI","result",3.89279265,7.502e-06,0x00,0xAA
"SPI","disable",3.89280219,1.99999977e-09,,
"SPI","enable",3.89299398,2.00000022e-09,,
"SPI","result",3.89300289,7.5e-06,0x00,0x80
"SPI","result",3.89301089,7.502e-06,0x00,0x00
"SPI","disable",3.89302043,2.00000022e-09,,
"SPI","enable",3.89307135,2.00000022e-09,,
"SPI","result",3.89307245,7.5e-06,0x00,0x0A
"SPI","result",3.89308045,7.5e-06,0x00,0xAC
"SPI","disable",3.89308999,1.99999977e-09,,
"SPI","enable",3.89325713,1.99999977e-09,,
"SPI","result",3.89326604,7.5e-06,0x00,0x00
"SPI","result",3.89327404,7.5e-06,0x00,0x00
"SPI","disable",3.89328358,1.99999977e-09,,
"SPI","enable",3.89333441,1.99999977e-09,,
"SPI","result",3.89333551,7.5e-06,0x00,0x0A
"SPI","result",3.89334351,7.5e-06,0x00,0xAC
"SPI","disable",3.89335305,1.99999977e-09,,
"SPI","enable",3.89351552,2.00000022e-09,,
"SPI","result",3.89352443,7.5e-06,0x00,0x00
"SPI","result",3.89353243,7.5e-06,0x00,0x00
"SPI","disable",3.89354197,2.00000022e-09,,
"SPI","enable",3.89359253,2.00000022e-09,,
"SPI","result",3.89359363,7.5e-06,0x00,0x0A
"SPI","result",3.89360163,7.502e-06,0x00,0xAC
"SPI","disable",3.89361116,1.99999931e-09,,
"SPI","enable",3.89377766,1.99999977e-09,,
"SPI","result",3.89378657,7.498e-06,0x00,0x00
"SPI","result",3.89379457,7.5e-06,0x00,0x00
"SPI","disable",3.8938041,2.00000022e-09,,
"SPI","enable",3.89385511,2.00000022e-09,,
"SPI","result",3.89385622,7.5e-06,0x00,0x0A
"SPI","result",3.89386421,7.502e-06,0x00,0xAC
"SPI","disable",3.89387375,1.99999977e-09,,
"SPI","enable",3.89405254,2.00000022e-09,,
"SPI","result",3.89406146,7.5e-06,0x00,0x00
"SPI","result",3.89406946,7.5e-06,0x00,0x00
"SPI","disable",3.89407899,2.00000022e-09,,
"SPI","enable",3.89412938,1.99999977e-09,,
"SPI","result",3.89413048,7.5e-06,0x00,0x0A
"SPI","result",3.89413848,7.5e-06,0x00,0xAC
"SPI","disable",3.89414801,1.99999977e-09,,
"SPI","enable",3.89431442,2.00000022e-09,,
"SPI","result",3.89432333,7.5e-06,0x00,0x00
"SPI","result",3.89433133,7.5e-06,0x00,0x00
"SPI","disable",3.89434087,1.99999977e-09,,
"SPI","enable",3.89439125,1.99999931e-09,,
"SPI","result",3.89439235,7.5e-06,0x00,0x4A
"SPI","result",3.89440035,7.5e-06,0x00,0xAD
"SPI","disable",3.89440989,2.00000022e-09,,
"SPI","enable",3.89457234,1.99999977e-09,,
"SPI","result",3.89458126,7.5e-06,0x00,0x00
"SPI","result",3.89458926,7.5e-06,0x00,0x00
"SPI","disable",3.89459879,1.99999977e-09,,
"SPI","enable",3.89464927,2.00000022e-09,,
"SPI","result",3.89465037,7.5e-06,0x00,0x0A
"SPI","result",3.89465837,7.502e-06,0x00,0xAD
"SPI","disable",3.8946679,2.00000022e-09,,
"SPI","enable",3.89483453,2.00000022e-09,,
"SPI","result",3.89484345,7.5e-06,0x00,0x80
"SPI","result",3.89485145,7.5e-06,0x00,0x00
"SPI","disable",3.89486098,1.99999977e-09,,
"SPI","enable",3.894911,2.00000022e-09,,
"SPI","result",3.89491211,7.5e-06,0x00,0x4A
"SPI","result",3.89492011,7.5e-06,0x00,0xAC
"SPI","disable",3.89492964,1.99999977e-09,,
"SPI","enable",3.89509996,2.00000022e-09,,
"SPI","result",3.89510887,7.5e-06,0x00,0x80
"SPI","result",3.89511687,7.5e-06,0x00,0x00
"SPI","disable",3.89512641,1.99999977e-09,,
"SPI","enable",3.89517733,1.99999977e-09,,
"SPI","result",3.89517843,7.5e-06,0x00,0x0A
"SPI","result",3.89518643,7.502e-06,0x00,0xAC
"SPI","disable",3.89519597,2.00000022e-09,,
"SPI","enable",3.89536237,1.99999977e-09,,
"SPI","result",3.89537129,7.5e-06,0x00,0x00
"SPI","result",3.89537928,7.502e-06,0x00,0x00
"SPI","disable",3.89538882,1.99999931e-09,,
"SPI","enable",3.89543921,1.99999977e-09,,
"SPI","result",3.89544031,7.5e-06,0x00,0x4A
"SPI","result",3.89544831,7.502e-06,0x00,0xAD
"SPI","disable",3.89545784,1.99999977e-09,,
"SPI","enable",3.8956203,2.00000022e-09,,
"SPI","result",3.89562921,7.5e-06,0x00,0x00
"SPI","result",3.89563721,7.502e-06,0x00,0x00
"SPI","disable",3.89564675,2.00000022e-09,,
"SPI","enable",3.89569722,1.99999977e-09,,
"SPI","result",3.89569832,7.5e-06,0x00,0x4A
"SPI","result",3.89570632,7.5e-06,0x00,0xAD
"SPI","disable",3.89571586,2.00000022e-09,,
"SPI","enable",3.89588255,2.00000022e-09,,
"SPI","result",3.89589146,7.5e-06,0x00,0x00
"SPI","result",3.89589946,7.5e-06,0x00,0x00
"SPI","disable",3.895909,2.00000022e-09,,
"SPI","enable",3.89596053,1.99999977e-09,,
"SPI","result",3.89596163,7.5e-06,0x00,0x0A
"SPI","result",3.89596963,7.5e-06,0x00,0xAD
"SPI","disable",3.89597921,2.00000022e-09,,
"SPI","enable",3.89614172,2.00000022e-09,,
"SPI","result",3.89615064,7.5e-06,0x00,0x80
"SPI","result",3.89615864,7.5e-06,0x00,0x00
"SPI","disable",3.89616817,2.00000022e-09,,
"SPI","enable",3.8962191,2.00000022e-09,,
"SPI","result",3.8962202,7.5e-06,0x00,0x0A
"SPI","result",3.8962282,7.502e-06,0x00,0xAD
"SPI","disable",3.89623773,2.00000022e-09,,
"SPI","enable",3.89640428,1.99999977e-09,,
"SPI","result",3.89641319,7.5e-06,0x00,0x80
"SPI","result",3.89642119,7.5e-06,0x00,0x00
"SPI","disable",3.89643072,2.00000022e-09,,
"SPI","enable",3.8964812,2.00000022e-09,,
"SPI","result",3.8964823,7.5e-06,0x00,0x4A
"SPI","result",3.8964903,7.5e-06,0x00,0xAE
"SPI","disable",3.89649983,1.99999977e-09,,
"SPI","enable",3.89666243,2.00000022e-09,,
"SPI","result",3.89667134,7.5e-06,0x00,0x00
"SPI","result",3.89667934,7.502e-06,0x00,0x00
"SPI","disable",3.89668888,2.00000022e-09,,
"SPI","enable",3.89673926,2.00000022e-09,,
"SPI","result",3.89674036,7.5e-06,0x00,0x0A
"SPI","result",3.89674836,7.502e-06,0x00,0xAE
"SPI","disable",3.8967579,1.99999977e-09,,
"SPI","enable",3.90715661,2.00000022e-09,,
"SPI","result",3.90716552,7.5e-06,0x00,0x80
"SPI","result",3.90717352,7.502e-06,0x00,0x00
"SPI","disable",3.90718306,2.00000022e-09,,
"SPI","enable",3.90723353,2.00000022e-09,,
"SPI","result",3.90723463,7.502e-06,0x00,0x0A
"SPI","result",3.90724263,7.502e-06,0x00,0xB3
"SPI","disable",3.90725216,2.00000022e-09,,
"SPI","enable",3.90741501,2.00000022e-09,,
"SPI","result",3.90742392,7.5e-06,0x00,0x80
"SPI","result",3.90743192,7.5e-06,0x00,0x00
"SPI","disable",3.90744146,2.00000022e-09,,
"SPI","enable",3.90749139,2.00000022e-09,,
"SPI","result",3.90749249,7.5e-06,0x00,0x4A
"SPI","result",3.90750049,7.5e-06,0x00,0xB5
"SPI","disable",3.90751003,2.00000022e-09,,
"SPI","enable",3.90767665,1.99999977e-09,,
"SPI","result",3.90768556,7.5e-06,0x00,0x00
"SPI","result",3.90769356,7.5e-06,0x00,0x00
"SPI","disable",3.90770309,2.00000022e-09,,
"SPI","enable",3.90775357,2.00000022e-09,,
"SPI","result",3.90775467,7.5e-06,0x00,0x4A
"SPI","result",3.90776267,7.5e-06,0x00,0xB5
"SPI","disable",3.9077722,2.00000022e-09,,
"SPI","enable",3.90793478,2.00000022e-09,,
"SPI","result",3.90794847,7.5e-06,0x00,0x00
"SPI","result",3.90795647,7.5e-06,0x00,0x00
"SPI","disable",3.90796623,1.99999977e-09,,
"SPI","enable",3.90801671,1.99999977e-09,,
"SPI","result",3.90801781,7.5e-06,0x00,0x0A
"SPI","result",3.90802581,7.5e-06,0x00,0xB5
"SPI","disable",3.90803534,2.00000022e-09,,
"SPI","enable",3.90820176,2.00000022e-09,,
"SPI","result",3.90821067,7.5e-06,0x00,0x80
"SPI","result",3.90821867,7.5e-06,0x00,0x00
"SPI","disable",3.90822821,1.99999977e-09,,
"SPI","enable",3.90827859,2.00000022e-09,,
"SPI","result",3.90827969,7.502e-06,0x00,0x0A
"SPI","result",3.90828769,7.5e-06,0x00,0xB5
"SPI","disable",3.90829723,1.99999977e-09,,
"SPI","enable",3.90845979,2.00000022e-09,,
"SPI","result",3.9084687,7.5e-06,0x00,0x80
"SPI","result",3.9084767,7.5e-06,0x00,0x00
"SPI","disable",3.90848623,1.99999977e-09,,
"SPI","enable",3.90853662,2.00000022e-09,,
"SPI","result",3.90853772,7.502e-06,0x00,0x0A
"SPI","result",3.90854572,7.5e-06,0x00,0xB5
"SPI","disable",3.90855526,1.99999977e-09,,
"SPI","enable",3.90872176,2.00000022e-09,,
"SPI","result",3.90873067,7.5e-06,0x00,0x80
"SPI","result",3.90873867,7.5e-06,0x00,0x00
"SPI","disable",3.90874821,1.99999977e-09,,
"SPI","enable",3.90879868,2.00000022e-09,,
"SPI","result",3.90879978,7.5e-06,0x00,0x0A
"SPI","result",3.90880778,7.5e-06,0x00,0xB5
"SPI","disable",3.90881732,2.00000022e-09,,
"SPI","enable",3.90898915,2.00000022e-09,,
"SPI","result",3.90899806,7.498e-06,0x00,0x80
"SPI","result",3.90900606,7.5e-06,0x00,0x00
"SPI","disable",3.9090156,2.00000022e-09,,
"SPI","enable",3.90906652,1.99999931e-09,,
"SPI","result",3.90906762,7.5e-06,0x00,0x0A
"SPI","result",3.90907562,7.5e-06,0x00,0xB5
"SPI","disable",3.90908516,2.00000022e-09,,
"SPI","enable",3.90925166,2.00000022e-09,,
"SPI","result",3.90926058,7.5e-06,0x00,0x80
"SPI","result",3.90926858,7.5e-06,0x00,0x00
"SPI","disable",3.90927811,2.00000022e-09,,
"SPI","enable",3.90932858,2.00000022e-09,,
"SPI","result",3.90932969,7.5e-06,0x00,0x0A
"SPI","result",3.90933768,7.502e-06,0x00,0xB5
"SPI","disable",3.90934722,1.99999977e-09,,
"SPI","enable",3.90950978,1.99999977e-09,,
"SPI","result",3.90951869,7.5e-06,0x00,0x80
"SPI","result",3.90952669,7.502e-06,0x00,0x00
"SPI","disable",3.90953623,1.99999977e-09,,
"SPI","enable",3.90958661,2.00000022e-09,,
"SPI","result",3.90958771,7.502e-06,0x00,0x4A
"SPI","result",3.90959571,7.502e-06,0x00,0xB6
"SPI","disable",3.90960525,1.99999931e-09,,
"SPI","enable",3.90977156,1.99999977e-09,,
"SPI","result",3.90978048,7.5e-06,0x00,0x00
"SPI","result",3.90978848,7.502e-06,0x00,0x00
"SPI","disable",3.90979801,1.99999977e-09,,
"SPI","enable",3.90984849,2.00000022e-09,,
"SPI","result",3.90984959,7.502e-06,0x00,0x0A
"SPI","result",3.90985759,7.502e-06,0x00,0xB5
"SPI","disable",3.90986712,1.99999977e-09,,
"SPI","enable",3.91004173,1.99999977e-09,,
"SPI","result",3.91005064,7.5e-06,0x00,0x80
"SPI","result",3.91005864,7.5e-06,0x00,0x00
"SPI","disable",3.91006818,2.00000022e-09,,
"SPI","enable",3.91011865,1.99999977e-09,,
"SPI","result",3.91011975,7.5e-06,0x00,0x4A
"SPI","result",3.91012775,7.5e-06,0x00,0xB5
"SPI","disable",3.91013729,2.00000022e-09,,
"SPI","enable",3.91030382,1.99999977e-09,,
"SPI","result",3.91031273,7.5e-06,0x00,0x00
"SPI","result",3.91032073,7.5e-06,0x00,0x00
"SPI","disable",3.91033026,1.99999977e-09,,
"SPI","enable",3.91038065,2.00000022e-09,,
"SPI","result",3.91038175,7.502e-06,0x00,0x0A
"SPI","result",3.91038975,7.5e-06,0x00,0xB5
"SPI","disable",3.91039929,1.99999931e-09,,
"SPI","enable",3.91056184,1.99999977e-09,,
"SPI","result",3.91057075,7.502e-06,0x00,0x80
"SPI","result",3.91057875,7.5e-06,0x00,0x00
"SPI","disable",3.91058829,1.99999977e-09,,
"SPI","enable",3.91063876,2.00000022e-09,,
"SPI","result",3.91063986,7.5e-06,0x00,0x0A
"SPI","result",3.91064786,7.5e-06,0x00,0xB5
"SPI","disable",3.9106574,1.99999977e-09,,
"SPI","enable",3.91082399,1.99999977e-09,,
"SPI","result",3.91083291,7.5e-06,0x00,0x80
"SPI","result",3.9108409,7.502e-06,0x00,0x00
"SPI","disable",3.91085044,1.99999977e-09,,
"SPI","enable",3.91090136,2.00000022e-09,,
"SPI","result",3.91090246,7.502e-06,0x00,0x0A
"SPI","result",3.91091046,7.5e-06,0x00,0xB6
"SPI","disable",3.91092,2.00000022e-09,,
"SPI","enable",3.91109111,1.99999977e-09,,
"SPI","result",3.91110002,7.5e-06,0x00,0x80
"SPI","result",3.91110802,7.5e-06,0x00,0x00
"SPI","disable",3.91111755,2.00000022e-09,,
"SPI","enable",3.91116856,2.00000022e-09,,
"SPI","result",3.91116967,7.5e-06,0x00,0x0A
"SPI","result",3.91117766,7.502e-06,0x00,0xB5
"SPI","disable",3.9111872,2.00000022e-09,,
"SPI","enable",3.91135379,2.00000022e-09,,
"SPI","result",3.91136271,7.498e-06,0x00,0x80
"SPI","result",3.91137071,7.5e-06,0x00,0x00
"SPI","disable",3.91138024,2.00000022e-09,,
"SPI","enable",3.91143026,2.00000022e-09,,
"SPI","result",3.91143137,7.5e-06,0x00,0x0A
"SPI","result",3.91143937,7.5e-06,0x00,0xB5
"SPI","disable",3.9114489,1.99999977e-09,,
"SPI","enable",3.91161146,1.99999977e-09,,
"SPI","result",3.91162037,7.5e-06,0x00,0x80
"SPI","result",3.91162837,7.5e-06,0x00,0x00
"SPI","disable",3.91163791,1.99999931e-09,,
"SPI","enable",3.91168829,1.99999977e-09,,
"SPI","result",3.91168939,7.5e-06,0x00,0x4A
"SPI","result",3.91169739,7.5e-06,0x00,0xB6
"SPI","disable",3.91170693,1.99999977e-09,,
"SPI","enable",3.91187324,1.99999931e-09,,
"SPI","result",3.91188216,7.5e-06,0x00,0x00
"SPI","result",3.91189016,7.5e-06,0x00,0x00
"SPI","disable",3.91189969,1.99999977e-09,,
"SPI","enable",3.91195052,1.99999977e-09,,
"SPI","result",3.91195192,7.5e-06,0x00,0x0A
"SPI","result",3.91195992,7.502e-06,0x00,0xB7
"SPI","disable",3.91196945,1.99999977e-09,,
"SPI","enable",3.9121319,2.00000022e-09,,
"SPI","result",3.91214081,7.5e-06,0x00,0x00
"SPI","result",3.91214881,7.502e-06,0x00,0x00
"SPI","disable",3.91215835,2.00000022e-09,,
"SPI","enable",3.91220927,2.00000022e-09,,
"SPI","result",3.91221037,7.502e-06,0x00,0x0A
"SPI","result",3.91221837,7.5e-06,0x00,0xB5
"SPI","disable",3.9122279,2.00000022e-09,,
"SPI","enable",3.91239441,1.99999977e-09,,
"SPI","result",3.91240332,7.5e-06,0x00,0x80
"SPI","result",3.91241132,7.5e-06,0x00,0x00
"SPI","disable",3.91242086,2.00000022e-09,,
"SPI","enable",3.91247133,2.00000022e-09,,
"SPI","result",3.91247243,7.5e-06,0x00,0x0A
"SPI","result",3.91248043,7.5e-06,0x00,0xB5
"SPI","disable",3.91248997,2.00000022e-09,,
"SPI","enable",3.91265282,1.99999977e-09,,
"SPI","result",3.91266174,7.5e-06,0x00,0x80
"SPI","result",3.91266974,7.5e-06,0x00,0x00
"SPI","disable",3.91267927,1.99999931e-09,,
"SPI","enable",3.91273028,1.99999977e-09,,
"SPI","result",3.91273138,7.502e-06,0x00,0x4A
"SPI","result",3.91273938,7.5e-06,0x00,0xB7
"SPI","disable",3.91274892,1.99999977e-09,,
"SPI","enable",3.91291537,2.00000022e-09,,
"SPI","result",3.91292429,7.5e-06,0x00,0x80
"SPI","result",3.91293229,7.5e-06,0x00,0x00
"SPI","disable",3.91294845,2.00000022e-09,,
"SPI","enable",3.91299941,2.00000022e-09,,
"SPI","result",3.91300051,7.5e-06,0x00,0x0A
"SPI","result",3.91300851,7.5e-06,0x00,0xB7
"SPI","disable",3.91301804,1.99999977e-09,,
"SPI","enable",3.92341893,2.00000022e-09,,
"SPI","result",3.92342784,7.5e-06,0x00,0x00
"SPI","result",3.92343584,7.502e-06,0x00,0x00
"SPI","disable",3.92344538,2.00000022e-09,,
"SPI","enable",3.92349576,2.00000022e-09,,
"SPI","result",3.92349686,7.5e-06,0x00,0x4A
"SPI","result",3.92350486,7.502e-06,0x00,0xB8
"SPI","disable",3.9235144,1.99999977e-09,,
"SPI","enable",3.92368117,1.99999977e-09,,
"SPI","result",3.92369008,7.5e-06,0x00,0x80
"SPI","result",3.92369808,7.5e-06,0x00,0x00
"SPI","disable",3.92370762,1.99999977e-09,,
"SPI","enable",3.92375818,1.99999977e-09,,
"SPI","result",3.92375928,7.5e-06,0x00,0x4A
"SPI","result",3.92376728,7.5e-06,0x00,0xB8
"SPI","disable",3.92377681,1.99999977e-09,,
"SPI","enable",3.92393943,2.00000022e-09,,
"SPI","result",3.92395193,7.502e-06,0x00,0x80
"SPI","result",3.92395993,7.5e-06,0x00,0x00
"SPI","disable",3.92396972,1.99999977e-09,,
"SPI","enable",3.92401965,1.99999977e-09,,
"SPI","result",3.92402075,7.5e-06,0x00,0x4A
"SPI","result",3.92402875,7.5e-06,0x00,0xB9
"SPI","disable",3.92403829,1.99999977e-09,,
"SPI","enable",3.92420468,2.00000022e-09,,
"SPI","result",3.92421359,7.5e-06,0x00,0x00
"SPI","result",3.92422159,7.5e-06,0x00,0x00
"SPI","disable",3.92423113,1.99999977e-09,,
"SPI","enable",3.92428169,2.00000022e-09,,
"SPI","result",3.92428279,7.502e-06,0x00,0x4A
"SPI","result",3.92429079,7.5e-06,0x00,0xB9
"SPI","disable",3.92430033,2.00000022e-09,,
"SPI","enable",3.92446287,2.00000022e-09,,
"SPI","result",3.92447178,7.5e-06,0x00,0x00
"SPI","result",3.92447978,7.5e-06,0x00,0x00
"SPI","disable",3.92448932,2.00000022e-09,,
"SPI","enable",3.92453979,2.00000022e-09,,
"SPI","result",3.92454089,7.5e-06,0x00,0x0A
"SPI","result",3.92454889,7.502e-06,0x00,0xB9
"SPI","disable",3.92455843,1.99999977e-09,,
"SPI","enable",3.92472489,1.99999977e-09,,
"SPI","result",3.92473381,7.5e-06,0x00,0x80
"SPI","result",3.92474181,7.5e-06,0x00,0x00
"SPI","disable",3.92475134,1.99999977e-09,,
"SPI","enable",3.92480182,2.00000022e-09,,
"SPI","result",3.92480292,7.5e-06,0x00,0x4A
"SPI","result",3.92481092,7.502e-06,0x00,0xB9
"SPI","disable",3.92482045,2.00000022e-09,,
"SPI","enable",3.92499911,1.99999977e-09,,
"SPI","result",3.92500802,7.498e-06,0x00,0x00
"SPI","result",3.92501602,7.5e-06,0x00,0x00
"SPI","disable",3.92502556,2.00000022e-09,,
"SPI","enable",3.92507612,1.99999977e-09,,
"SPI","result",3.92507722,7.5e-06,0x00,0x4A
"SPI","result",3.92508522,7.5e-06,0x00,0xBA
"SPI","disable",3.92509475,2.00000022e-09,,
"SPI","enable",3.92526132,1.99999977e-09,,
"SPI","result",3.92527023,7.5e-06,0x00,0x00
"SPI","result",3.92527823,7.5e-06,0x00,0x00
"SPI","disable",3.92528777,1.99999931e-09,,
"SPI","enable",3.92533878,1.99999977e-09,,
"SPI","result",3.92533988,7.502e-06,0x00,0x0A
"SPI","result",3.92534788,7.5e-06,0x00,0xB9
"SPI","disable",3.92535742,1.99999977e-09,,
"SPI","enable",3.92551993,2.00000022e-09,,
"SPI","result",3.92552885,7.5e-06,0x00,0x80
"SPI","result",3.92553685,7.502e-06,0x00,0x00
"SPI","disable",3.92554638,1.99999977e-09,,
"SPI","enable",3.92559686,2.00000022e-09,,
"SPI","result",3.92559796,7.502e-06,0x00,0x4A
"SPI","result",3.92560596,7.5e-06,0x00,0xB9
"SPI","disable",3.92561549,2.00000022e-09,,
"SPI","enable",3.92578197,2.00000022e-09,,
"SPI","result",3.92579089,7.5e-06,0x00,0x00
"SPI","result",3.92579889,7.5e-06,0x00,0x00
"SPI","disable",3.92580842,2.00000022e-09,,
"SPI","enable",3.92585881,2.00000022e-09,,
"SPI","result",3.92585991,7.5e-06,0x00,0x4A
"SPI","result",3.92586791,7.502e-06,0x00,0xB9
"SPI","disable",3.92587744,1.99999977e-09,,
"SPI","enable",3.9260545,1.99999977e-09,,
"SPI","result",3.92606341,7.5e-06,0x00,0x00
"SPI","result",3.92607141,7.502e-06,0x00,0x00
"SPI","disable",3.92608095,2.00000022e-09,,
"SPI","enable",3.92613187,2.00000022e-09,,
"SPI","result",3.92613297,7.5e-06,0x00,0x4A
"SPI","result",3.92614097,7.5e-06,0x00,0xB9
"SPI","disable",3.92615051,2.00000022e-09,,
"SPI","enable",3.92631699,2.00000022e-09,,
"SPI","result",3.9263259,7.5e-06,0x00,0x00
"SPI","result",3.9263339,7.502e-06,0x00,0x00
"SPI","disable",3.92634344,2.00000022e-09,,
"SPI","enable",3.92639382,2.00000022e-09,,
"SPI","result",3.92639492,7.502e-06,0x00,0x4A
"SPI","result",3.92640292,7.502e-06,0x00,0xBA
"SPI","disable",3.92641246,2.00000022e-09,,
"SPI","enable",3.926575,1.99999977e-09,,
"SPI","result",3.92658391,7.498e-06,0x00,0x00
"SPI","result",3.92659191,7.5e-06,0x00,0x00
"SPI","disable",3.92660145,2.00000022e-09,,
"SPI","enable",3.92665192,2.00000022e-09,,
"SPI","result",3.92665302,7.5e-06,0x00,0x4A
"SPI","result",3.92666102,7.5e-06,0x00,0xBA
"SPI","disable",3.92667056,1.99999977e-09,,
"SPI","enable",3.92683712,1.99999977e-09,,
"SPI","result",3.92684604,7.5e-06,0x00,0x00
"SPI","result",3.92685404,7.5e-06,0x00,0x00
"SPI","disable",3.92686357,2.00000022e-09,,
"SPI","enable",3.92691387,1.99999977e-09,,
"SPI","result",3.92691497,7.502e-06,0x00,0x4A
"SPI","result",3.92692297,7.5e-06,0x00,0xBA
"SPI","disable",3.92693251,1.99999977e-09,,
"SPI","enable",3.92710274,1.99999977e-09,,
"SPI","result",3.92711165,7.5e-06,0x00,0x00
"SPI","result",3.92711965,7.502e-06,0x00,0x00
"SPI","disable",3.92712919,2.00000022e-09,,
"SPI","enable",3.92717966,1.99999977e-09,,
"SPI","result",3.92718076,7.502e-06,0x00,0x0A
"SPI","result",3.92718876,7.502e-06,0x00,0xBA
"SPI","disable",3.9271983,1.99999977e-09,,
"SPI","enable",3.92736459,1.99999977e-09,,
"SPI","result",3.9273735,7.5e-06,0x00,0x80
"SPI","result",3.9273815,7.5e-06,0x00,0x00
"SPI","disable",3.92739104,1.99999977e-09,,
"SPI","enable",3.92744151,2.00000022e-09,,
"SPI","result",3.92744261,7.5e-06,0x00,0x0A
"SPI","result",3.92745061,7.502e-06,0x00,0xB9
"SPI","disable",3.92746015,1.99999977e-09,,
"SPI","enable",3.92762275,1.99999977e-09,,
"SPI","result",3.92763167,7.5e-06,0x00,0x80
"SPI","result",3.92763967,7.5e-06,0x00,0x00
"SPI","disable",3.9276492,2.00000022e-09,,
"SPI","enable",3.92769967,2.00000022e-09,,
"SPI","result",3.92770077,7.502e-06,0x00,0x4A
"SPI","result",3.92770877,7.502e-06,0x00,0xB9
"SPI","disable",3.92771831,1.99999977e-09,,
"SPI","enable",3.92788479,2.00000022e-09,,
"SPI","result",3.9278937,7.5e-06,0x00,0x00
"SPI","result",3.9279017,7.5e-06,0x00,0x00
"SPI","disable",3.92791124,2.00000022e-09,,
"SPI","enable",3.92796199,1.99999977e-09,,
"SPI","result",3.92796309,7.5e-06,0x00,0x4A
"SPI","result",3.92797109,7.5e-06,0x00,0xBA
"SPI","disable",3.92798062,2.00000022e-09,,
"SPI","enable",3.92814308,1.99999977e-09,,
"SPI","result",3.92815199,7.5e-06,0x00,0x00
"SPI","result",3.92815999,7.5e-06,0x00,0x00
"SPI","disable",3.92816953,1.99999977e-09,,
"SPI","enable",3.92821946,1.99999977e-09,,
"SPI","result",3.92822056,7.5e-06,0x00,0x0A
"SPI","result",3.92822856,7.5e-06,0x00,0xBA
"SPI","disable",3.9282381,1.99999977e-09,,
"SPI","enable",3.92840448,1.99999977e-09,,
